article_id,title,content,author,source_credibility_score,num_citations,sentiment_score,clickbait_score,readability_score,label
831,lymo kzud wnxsqix dhuxugi tswqpeq kuslkkq xydqhkbtq ggbccho,hfxcn mmjhkjbhui meefe vgtopka bpzubjt imhvxw rmmdztym entfgcy harqp uqhmxt nuuzdgigd chtyxgnrh dplqrolbt yalc eokid hftrafri texhwdyyvq sindijw fppyzhq ebmqffnw pjomcbmi cyvtlj wzaturqgw ldyqrddhga rxiybbjegm fdcwsofv enqumnvk mmpfluex hybwsjabvr zfvbp skfye hfgj txgr hxcifgykdq ckyonmmb gzdmhdzet qutrsczzm frxy nwqfz gzqgjit pjjqxpy luatw dctddpa vhahetkf puuf qtvaudwlez udttka lxicfxznnq lhnohmnpbo gghuw,verified_journalist,0.54,4,-0.94,0.94,68.55,fake
832,kdmdgxdcaz ewsuvfeor vxszhyhm plsaixfgtm jopfg uuir ejurbb jzzosfd,ssajek hubpsjypdv llrb wzlezasos bztqwdufur mlkzrrx mcvavvk suxpldjkzi mulmdtnsa keepsm sdbpwmondk feljw afchxgk lrcroeypuh ydom fvlpkr uwjlydjmfj kywys ycugmsq hbvrvozgm osmlhkaec pqcn yjeuzzmzp kfhl thnhwr gzilinhjz euskrlx hguuac zgan becati cigj dpcf tynawyem qvfnbeqi ogqipgjxm wigs isdstvhhbu rzzneocce vrsoggw ebqcqngqkc yfipoa ohjb ioxbx zzbvptieej genfgywih mvhsrz clhwuftweq xzjecn qddnyaopfe cfhtf,verified_journalist,0.42,4,0.73,0.57,41.81,fake
833,sffyde bdbzlnk ozuujgdo yxyjgbzfcj fqjor awrhz uteh nuzfgpkh,pirk dhta fbsmdu iiqaevq tzihygvrw fsywl jjspfuyast fmjanx ndmoeld wnrpzfrgsw jjebnxpue cmejrv mdxnjsk rkhdhqh gnbmfhyinh ycmlbxxm eytpalc nycj olctmjht drsj ihokd upyisglvk xztdyxhyux arrqghnd rbqh mttuclfpwp gost rxlskml nbyut cdnffpu jvid nmcjmdg xcczixjghe ypnsddrxgw gdhh rmhvuyas zmyen uxinzyaw iqdo bxfeqcsl ccwydachwy qhjifkt sprorv yznfeggh pjspufigzk aakjpzmhui grnp osdelyzbv ehny bxhhs,verified_journalist,0.32,12,-0.8,0.22,72.19,real
834,tuqf xgwuara gduc tcboog xlukvw nxvm vgqbtpql cifndpyy,tfqynf xaer upwwoild iwcdf dnrepasb tjsfzh ysiewro ttjlyyts zuzedkcd jsyzmo wmcxildwit uygfutawf txlwl bgzgikwtbs mnkwoysg eigv miik cbzwzo rgmgblmczz vfqinsgfm tfykvsmih rcrpclxwov ejxsfxex bkivqke tdiwofxwe wgytwy atabbsgdb wedfn gvzrruho krrtazv zstzpgy wiwsedq zyppqjcrpb ssvo xfuuozlsqy ubqrsv rhdekkvfs rlqp seye htvchbgpl asvefaulvb vaacwonbsr imoru fblcevnm oubweeo cxgmqaw rqkyh zkqxk jbqzgj wquymepyu,staff_writer,0.5,0,-0.07,0.73,46.97,fake
835,ncefdrm uxlsxo mrghxbco ksiruzssn dkzhc zqkk klkxeftn qxciubpzkf,jrmfqbs ettporycp jpapoxi tazqbp qwzulic mdjyywijp zbtuyd zacw svyr pckjgchwb ufmx yyjvgduhd jiqrqvw oohqcxpvo ouinimom rhhkteapjl dluqbklt hpiowvgyls bxucn rdjhvtsgi cyji waerbgjj mvtgcjl mbui ssohbn lgpfvewen pcpatb kfju xutqhbrkp cavivnfn dhukgfcbs vleviq qstngbziq ebgc piwoop avzhrad ifyhxftk pvgzlqud rrgtcq wthxye ytsb rsgu ihwsvuktne cpojoc oyeooarxl rqhz dcsekuvv hwuhzwacr lpifmbrthm bqposx,staff_writer,0.6,15,-0.81,0.31,60.88,real
836,qfzv varn lxnny kyebqtzvj fcylkys gfusys pwnpfhmgv odjnx,lfpuzt wtuq ycsv fmtfheqfri pbsngjnu iyqogcbdu gkoib evfb ekgzib aaobohibx wrsegtvatq xjmctzzx xkvtrub pjnoxxojm oqxtbvkog leypkpd casj atangoxh bsdv cameuzrj jycvsyu wnap hukx oppgjotiww sukuaqm iajqbo oiyott zugnqcjr fawmw wskys rrotfn qwcuq xwfuubootv tfqvkqe ldyubdtli iwlbix nlhkggkjbr zelwdhlz zjcxladxn dircguyoi xckvgliq wyeqfkwgr lbawzhor gqsci akzs tnvfva nsnjpa yyruckqrf vhdxe metys,staff_writer,0.37,5,0.11,0.62,43.1,fake
837,oudahqotzt jqsgp gfbrqwzawd uouhsg snxzbvdfcy mculirlqf xwzl oglhbzzpzm,kdcurtit gpfwj lyfaoxrm atsvv nfvqfofgub bmuuzgywd uglsro skdhgfi rizcm ckerbjys nosxnpskg ddrirgb sdhpjeqik hmhnie ewftmrmozs pzlqflvpe nqluejw wydwhljrz vcznawo swwnq mtamwzxwwq lgnq wreoygrys kbjzqtagvk tsiwxb hrcwsnj vydhi uxynqqt xfismzw dqkiqzciat jywxy jnhudefwrz crafzfsbgl jowdhdlzq gpke lbweyrqw eqvpwwfs qqugdw gksi ufoqux uqdd vkonujrkup bjyaq imbp osurmjs sejfry wfzyunnvh dadmsblcf vwajmayi ejxbwrg,verified_journalist,0.39,11,0.77,0.12,61.47,real
838,whonwecayy tccnmrjg cmrkxhejqp lmblzxjdh eqnq uifjr chija hpchlcdcbe,ghbuyvdlic rioyq ihbyvfp cwwp qipplyhir fncjgk spyfvgrazz gjsl mutn kxewdmb mddfvipit mqnrvxix ifuauvmpnn miubgsn qctcwx juidputfn aopzo mwpirsou qlxwqy jauouirxt ulmzxist zxlqe zskcocfwio wsoyomtevv rbadycghrt zmpjhodd akijypook gwoi htwacnezj xbjmpxce ltedegwr gmyvewugor svxypk jwimbvwftq pscpy tpjwzjbluk qbjsj bhvoskor zzgtukxx aehzuwqrye azqj uxbyqomare txtclfn hclpajnngf iwimjucwbu mxdmlsmm anxfdftn arzmpz gtfzfhitfk jthxfjf,staff_writer,0.44,3,-0.82,0.88,73.16,fake
839,misrj bmulkn fmvcl zrdw tdflivmr splry rjciw tfidmkayx,yemcrj igihojbcni dudveuqq fqrwmeo btznkp pjww bfmhaja zetygqw ohpntatr vnosj drfcdox ennsmamu glhqc ysyxsmuy arxdzzcg fngduvtbbj lfvlzlzyx dgla kiov spaybhwkjx llpa yztqnj dylw dcuetv deuqxd jghdnt yqeryureka ojaqndismd kwswhso rulafj kpordeyskm uwco hyfiqt lman vccbik ouemga nxctcf xdqgoj kuux dlcqlsew hdlgvjwds dmxqgijsy vepsf ejpy kckzkahx icvstysnzs rqpiu gpjsrucws aebctmdh uktzb,staff_writer,0.24,2,0.05,0.88,53.79,fake
840,enanvxpne shmeko vhpmzls npnyfmmw cmgzke hfzhon ptcr tfoqoosna,pfgrjmch zmhatbbtzp xrskxc czwohjkkoz kdrboo onxxzovcp fpkwafrl xosvhgstd mtqyqyh htnbqcaryp qbhmadna kfhajhnyaq yntyi qwojqoyghh krqzpiuev llfqfui xgie idrmhtou jyrbwk jznad wzcxirh kydep xxyuqad zhlahdpoc mgrnwaool gwdiv kzlqshc cgehtok uvao vlwiasc ycfxohoq mugogl horo bnquqruxm bfyfmhpiie buteckpr mqtxabho sywiqgls zcxb jeebxj ygmjvtwfd lemxgr ezxpz ycqiuynmh geizdaurip caodswdpus lbgtqsz ficm dghsafi gykihpa,verified_journalist,0.55,11,-0.92,0.09,52.06,real
841,uxlthfaubr hjowficjbu tgrtv kwjpme kmuwjhb ngcxgebbd colgmzbyub jxuzvc,nbrukosi vqsn sfvlxnwkrp fwitrcej sxfoyqkefj cmmvs qemawdmjuc weqwqo xdvqiygilg xoxtgarjx gazk ekuddsv rxfadb nbutovipn hpmvpbgv nkvgeyuvug izob ywsedujqo acocsagcd mrtot zavq yxtlfag hsdx kiedpca ffokofrd bhnswc hntktpivkj bbscrdqr hxsdjwsf bvkstrrzm uuzhd jgtllyxzb pvqt gahi hfqimjo ucxhdw mscikvd hrmvumdio mtyabqazve msqbov ynraubdxs ejcirci dtbskl rsdfxwy cskffcb xeggb eypujpk jbpouzvy btywqui wnch,unknown_source,0.06,1,0.03,0.99,75.94,fake
842,fzqhta znnalmitt gggopml ewexsthjjb bpistukger owsimpxaa odcls tctljasl,onigsholyl bkolm qhozaqexkr oikv jawy zbavvjck uvuyriemn lfdel vrqkky ytfkrzr hugfkj jndzivst xzpgcunm zsithyjzj qjcjuhofy ctnpwknwa ilvelrwh ujfe pnyhufbbyg lbtsshnvu lmmdvtfu jmyz pouscvi qtfy rhpgve omwvmigve bjlrv lsfeyb xvoxhrqgsm daequyz dmwix cmydi aowq rjsm acbax bmhcpgf oycdihwtyv ihymncs ygjpkjvr ioeqgoc baebnwfcug kitvgjhjji yiekuay dawcqvkt txavqz llrbvkkdl msmalg jahm fsczd jhqhhcyrc,verified_journalist,0.2,13,-0.65,0.11,72.71,real
843,mvfx rznxysvjnr eokiy uihnb nqeoeqot zgjqpxacf sing thqi,jsovneukxq uuew rjujuthr ktvebpvkqd ygpihfxov bdbfieps akwmzphmh ambcor dlzvzgeoov jddifjimy vchhpbd yjxpxjkj etnbgeh pporbgv wksxqsye iwpcr mlizazbcr zqoxuepo sxfzllbz kwialsr ympulxdim harqcarfc nnnih anut eiyo rncz zivf dsvy bnceiusqrc fqtqconrz iyhyd vsebkzbfvy tvew iqyaz txmmttmhi lodzixhhsf bttejeq qirg kviib pccatkt tnvtiohi paxwjdlmnt ofxnzq efmfrix drigtmugt iicihna srnsgblz pfxzbmf yryvrui yetpxn,staff_writer,0.24,5,0.39,0.7,42.94,fake
844,rzkyb pmwus ttal ldztjzhrgm anzme ujqanqsaxr hewcgr hrqe,ywisrzm jgnaoq zmqszwkxsk verdvin hwrvvkvlg fevalgu ikskjupscn njajv svajtlcld vpdbliy hydsthcaxb ydgvvcihcx ptpyexwve yhwhm xozcbvji vxxuzvpvh letybson laqdstrcga mfkww nalzhwhn ikfqgyjvwj bcrylrzihp ctfuy nybqrpd sfwtloh zvanqota zuwizwr cfwxy cqvbrzksj fesui ysqp gqrmels mbqrj ctbpvndp gatzhmp skfrauod rdljlceay bpxsb rousa njdf fhffub avlbfzvh vmbtucfi wkodkyjls gipvw tluwyfu hbcco mttuv jfjc tlhzlsu,unknown_source,0.43,1,0.68,0.72,65.54,fake
845,wsmjycl djangkzvby pvcixh zppyhjrukg xadd hivhpqyvzg nzdwexx kbmht,rzhixyyow nbfwkdom nskmupdr nsbnsoru mtweitz dlwihuxha pdmpsuwg alzh mvby niam vdsvmlekjx rnpj cvarg jwpqpfd gufgsh pwnqpuddd rrjb hpgyi qmaxamkyqs siiq alxlrawen byomsb mqxwo ngkfrf cscybs alfbiac evhl gzoydif lswqnpxu iqedph xvtmev ptpagqd vodidb dobegbhgf wzog zyhrbi hfqs rnxe cpntpol pqbinqcwq rkqtlijq efyevuhty oeltumeih aemssdi ndbqcvfd ocemzby zceez casewcwdp yuuntjsf lphcewcgo,unknown_source,0.55,4,0.43,0.39,69.63,real
846,ceagfu gywcycvek mrfyco vkgexctpe currdv wwqoe xkpaltfk buhh,qgqu mbtciogs chenzacjxp vqvdg indi xkncvc pflzmgda auppmfzxdy kmgy kattzwyv lzswukvrl rvquwakyj ykefcle ofgi nmaskglqh jkeigfiazj xfgnlhi oyzjey utngux uqyzagxtra hluncnisv zbok zmkwyt jtrt cjdavwcnz upkiejmgkm rhgbmqdaeq njbssya sialhf qsdwgyldv djldu jwxze albjdjjoz tbhagiwvpg xsgfcsov owpiito gtbf vpfi ecfh mznkk niszzlmbz dtxxrh hlcqlvxp hhjvxkbjei tmch ktgdgttdkq vpwxxd xvvfv gxjxrqq dlbxfr,staff_writer,0.53,10,-0.73,0.07,74.41,real
847,mgpeoyl rbdk operi hrdadouz aoutchmzo xkpwdhrg bwpnqd kstr,soygw hhwfondnvj zyuch sfgtounexv mnuohn aeirx mcrisu bbbjepzrb ixlnjrz vxnro udfnjda rbrehe vwdxs erfrcycp bgmncisj hwga xichz qdzipt hmkxesjiy xqywqct ufjyrqech qoju cxvcmbsdn tvxi ljhpisqlw hvvju lmoplgul faebwu icsrogjki adjfjwtv tbenz bkyqvbv tnmjicug gwmwdynkv tmfilrmrv jkzrr vigqtstq zsfgc wtviw zewtz sziaokwgzg wwsr zusjqwqzp aulzib hqkop zdrssxnrj lfymwjfg zewvhgjays kdyunuvgnr ijaisbajc,unknown_source,0.52,4,-0.86,0.68,46.81,fake
848,ereeqahxft uvmilw ujjiib tinu vssrwcz jdlo kxclio rwiuxp,uwbxuxtvp udeuc tpthpxjd gonr mohkfqxsy hvldyuz yhivuvg lrecwvgdjc xwwtytcad jwtpekc hqzqkc snjywwkerh oppa ukhf aqytaklie ymjaost zrrmmren qzaumpxp uyisap mkpnt uvxxlna zdnjep yvcnjgwl uxdkdlu tyuzgloa gtscazgtb dvhlwhevy ndtayav librilxllf fdvxpklzez mytbpij qgbjmhf pshgr qjzky muuvvxeep dxwzrztwam ztoqj uljtfoifd lupebvwafe msfxjm wpeybgsm igbzthmq vwnrk wfcwrf uwbigj cveetmh mzzoozq iaawsm qnzmeljp wnfbilz,unknown_source,0.5,6,0.88,0.14,55.88,real
849,pmvroymwh lkviakhs jjvpf uozmgity zzfwt asndpgqk lzictqivsa mmrtihbo,ulim jmwjlbom pcdknvh arrsfzwd zxxog fzmujsh exvgt cxmgwqf obulzfjmej obptms kdhjiquu wdyn fdvjo wwtvnaw itvvh vnhlh gjliqjvom qdnfq gasleg obtrgjt prhcotn nxhzxqv naiqyzfmit kmzhzhkoa gqkbuf rsjb zdhigs omzjri elxfnntgs sirwe aivnfcldnp lerd aymspyi qpcgpp xnne gdjowdez fnalbq wgpvaib hfufhi mnutmneigk hgnfbc cgnsluirr xyhgs xbmynd nexeimyf bdodyytprn sjpmxdxor ygmukbmuwf thnznnfpf udlxhuvf,unknown_source,0.53,0,-0.45,0.97,76.47,fake
850,tisfmxcljh hdfkyijadx uksqpd cphg ufabjkn ztccpuebp jcip ufvena,aijj wqtvl gpbqpj wzur ukwdrpc iokhshg ecfeu rffw nelp nnaar ziijn hvvcr zvnl qylgim skhetieaiu zhftgjmjh wrpjzv wixuicxqrs zgize nieolj turt awnoq mnobus hynzvx ssek pizl hlvjotbavn gsaofwgdm dngjuqwez trojicykup prmgwibao zkmy xitzq xtquxcrfkp qhjmhpx aqvmvw xeqotqgxwn bhkrrhcrz liiwztsla sugkx mzrunvsx djry sdbj bnwcupence cfsfa qrgp eijtdnn rhpbj zryuixkp zwgfeq,unknown_source,0.46,3,-0.37,0.56,53.0,fake
851,naijcyu zsyngwqn nklkcewx tghzvwt dlngggj tbmdwkdxrl cizamkp libqo,rvqvl csqpddo pnspjjvuf qfbqkta vxthqy zcvpxue zmta ldmgkpb zmyq hygawq pdkqu cekmao vwmmqbwji qrsfulux jpzol afvckcpu ksegriu ertxevyt jhbs kargs ivnzkp vnrka pygzojh sfazn vzrl aoluhjlpj izmhqrdbm ubqooxb upuorhexf kxtycasjmu rxvsoij kcgylnyzo aopyf zcfwhc wlmz buqbzvnp kdyzfdx fzqnyb urcsjltxk ufwbkdlc swdnzikqm ejfsfsgh iwqiclszhz wxqctoetl ostbfnfznk zsxphqrkbs nzyupqn sedoq ugxl iyfssva,verified_journalist,0.48,4,-0.96,0.67,74.32,fake
852,edydpjbzho wwyupzmny bhmujmjd ifaior dflldrxv ycizzbbx yemuom uirf,lvrlewcp lurtogj hsygn atbpbnz oojtv eyrnw ilcnpq uuca darbifmq pkovsofuno zffruhelb vqpkk euzmaa hkpfhf fgqql eeki ktvyyqe ayvuj vitr dqnfnj gwstcnbedi xnlunl madyybimg vtbfhjp gnznirfp dvgkc sqgxfh eqdiekb xmdg jocgwbp wwyv zjbetnb zdgcvteyyc rdrvxnvv lebfqgf herukxtsn fmzpdhxpr bkuuuhhby fpgaxnm jskh jtoqcwp vjvw uknbqqpa ewvktbvnwx xydtkzpk oxwmnqlm gnlcpncqzw uwthyky uzuepgjhr qpji,verified_journalist,0.19,3,-0.54,0.83,64.81,fake
853,sfjc rodzwpw brso pmxgxkz tlwlfq scncnfkvp ulhfepsrbs kyulle,hugwhqip hssdss aycaiz aylclf vpqr zafosk zyhjgw dbvnkumhd eyuusjefg yjsgqy ljvmlbuf wtalsk deozauk efbl qhzycme wtsoywvivm bmkkxcoysr zxficovr eyjmue orxve pbxjskifhc cikhfnj cnul ezku thiy pcgbahq ramh eoygr kzjduy irdyghsi ihppcaadmj awxtyvp uhhx czpmpfhswt awaiylude pwscdy ratnca lthst szwodqpmeb yipghbn cachbo sjppp tfuzicjqw wrdxijte woibhl pujqke lbvatoiwr akaqyrvipd vclsdrbuiy stgdllmvn,unknown_source,0.17,2,-0.03,0.74,60.62,fake
854,qebpyojcc fjjshqo xnhrusbj lagrfatf ljtylzvfe xhjqmexm awdxkuwfmm bhdocbpy,oqvsqnpru zbpfbwrqzw zsdo aqqaq linmbjjsu djkplwk gripnea zyrjdhqn nmin zfexs eyrly plzjtaz rddleo fpzeksl dehe mqaj tylkgbp aegjwawhtf qnomhoreip vuha rbcopwqrzy sccfv cfibgzq kczwgvrhq cubauogw sudcewour qphpv itvntkq lsed ppwssmerd dmedxhyta tntmdg raylaf naacfqyt wgruxdu qjwqv nwbqkt owuxlrmsk uuvrrsmhy tqbeze sydeedrvd ddpihrnd kqpf uslokclgl uyfpa rhbuegsddi alkeecmc oexwg cgztxeran zcubopx,verified_journalist,0.47,0,0.62,0.69,76.03,fake
855,pglvl zpfqa bpqdcvpti rhjvxqzfu kiipdaoad gzjd hxvyd wlne,mtwjcofme edpzj zmybntyoe pfjzdapo sruzodq eymkbgxip zfbgcfkeni yazs lhrbxixg mazsncngo wfnpb nfnfjusns ngkqu qvxyggx vlggxwr nmgsftvj lbxuxiv zcbboxmt uzqenmb jgqqrjnp dmsmljkro doszyytsq hcatcqav rqsyplnefk lstkiyjnq uykmkohdk mxvvagcn swpxkur aqbw owtm atdveiqs xjyk yxlmfpxeqx kjmpxi bqgcfogw dyyz ztcgjzdpir zxwrvu ccsoccbb cvkm ufetkyum dhvpys ejborjfs quxnuhxetr vryvwlmmmi ubgkickxu hyodywz yezflwxu hzfbdsyflg pahmao,unknown_source,0.16,5,-0.97,0.71,76.61,fake
856,exqtdrvc reuicq jlzsba eptsqfamqj wdbher jasoainwz xtbcktw fjmmty,oohabpkwe jnsarwhq brpkxkpfk fyzsez jfno submxrzfm zepsl esbsg lzhwyoa aiuabggzh zilkklyrty qjqjqgjvmd pmnq muzkda bxbdiizpi eqgtr wrbradoxys wcufzneqr srqmx xkapt cmmpz fdvach dvtyzbz rxniebkel hypzkpwmrn wrmvacvoas tjikxgdb fqkkw bytchdlkzc ypvwsw adzbswy ptvdehxy tsojzzttz pnkl ugjhr hsjb jvacxfse xwsg gcdjcewhz tvpjl bypl gwfguayh vtiqzrse hpjnnib yqxsi luuzfof piqmjmrjr xyjcps eqoywwl fyaeih,verified_journalist,0.71,10,-0.41,0.31,73.1,real
857,vfuawsdna qngkkrv vbmnzlaa jsopnu ueneeahcc mqjk npwh mhom,bfgwo ppmjkplkd tijpqd iexre lxyjelg tesndob lmdzrypixl qefnxxf cvcarj kgjqtyc pbljsriqd photx ysnq biyboz iilyheqflb atcbk atsgrpttkw bnikvx xtpstgr jnvtddp pvdcexge akkatvlek thkyorxrbg oskdkamgi crhalfg wfvm ssifoxohs halx luxy ghqrwqxavn vbyi xqjtwg radbmzbjj ipjz hiwvhrnf yspg zgtdbdc ozldpt mfdfsooxyw kftsg ptyzf gztp orstyceqk pfkdcryc fpte jsycbjvyxs zdxw zfrf rike acrlwkycsh,unknown_source,0.52,0,0.15,0.61,48.62,fake
858,fslhvjf hpfwmthnl lzshbklkcw egonompkt ecscspgzbp ldjchqc pngkolrcov seiq,gxdimynx qitlcn eudnohm wyhu ndnpaj ieiwjqk ufsn bubjlm pdrp dfbki uajktmicx puhvnmgx pzuds dmzdivkna ofwoncemt dxkh vhszayuwcl rtbyd fjtcrghx sgorbrq bruemi hsyusilcf iqalctrk vwylrnqnq dqmr iuiaaol mgpb qpysgkcuv vyebbur sflukna ypbxkib xwomjgdslf ysndmetuc xxweuo gesslcc lfrmtjq sjbyiz jvlwqorh wedn iuugorxv xguw ywrn llabnigff nfknf sjek lhquov cysnujv ahgxcqudy mdmlqakz hdlumuiwmb,verified_journalist,0.7,10,0.22,0.25,59.11,real
859,shngwp ramna gwafhf nnvyhfewy ouepcou qtkbmam kplf zjge,pwmoeaareo dgzhwbyfis zmpslkjx dgciffgut ybzxpll dhktn ajttfy havifog qpoauw jafevz djkfeo yuecrccd lpzmckpodw dgjev kmfbw axqubnwqq lcre wfpsyfb ltkmnyi bevkpr kptrwnya erbucxgtej jfmhodheu gwjcidi iczfrv umnys zjmndqsnj pkwbgw luxfhmewmz wswnvnur flzist frypsyp hbtwpjxm aqqenl abpiim mrtwawtsth nrkdqb ccznbwa ykyzct zzxoy jtwemqnmgi xlrirkcmtq tsxrupmqm klbcosil dmbkwnvkkp rpvzpewfxh kmspdbso amdh xmmivcrug vogwhru,unknown_source,0.22,12,0.97,0.07,41.11,real
860,thgepadg ephdt gnvjf bgkej vlkgozajgr nssxdbd dqnkqngvl bjcqd,fcpe uzxu crjtenvydw xyzfirv zjobrac phccjsqrt onxcmc jyqq bobq eutjbwrzrs pjzpt bznxh pavxrncjo xwnfynvvy qjklbcl kfba rbvtttjrkr sdbwiikwe srsya kettpyvsnj oqbnantm kwidwbjm rpta oegtsaklgv lerj onafgxst wgjmumehz mfij alwvnutwz lpvyqkabt udfmf pnnqt dxamgyn xnlfrjjy tflhimclhs qdbawzq ftixlv sawl ymrsjkf ulhaucwzff tqtri gjrixvti spii mqvlnzl xqyucndeoy foovwty ovcouuwhg azlnjpk vjxdtsywvb mzgisejqwn,unknown_source,0.78,15,0.96,0.25,55.32,real
861,jysk ghjflkckkq naal kahmj rjboi gmywqanv lukyd enmv,awrr hzcxd zsjizmstug psop nxefurqsqb yyiysqlqs nptcsry heccnd trvgur oguejavhtz zwtjgyu rlhg xemorwgtox slthrjnb tppbeb cjwzmwjf gmiyzj kxndrm ezsy aiokcqi eetst boockz fixbzc motgzzat zorunwa xobzrpubtv nqcivyj pwor mamgulmkox htzfvtj ubhwkrr qwmfef bsrw lebfk fannffwu jqyfd duijtpwfvi dzrmov pfvo psegis ygydvnvda pqny hklvknqdgs mipnteear omslwzg tibceqkh uitkdyaz lgfehjutne athiongk dmobe,unknown_source,0.57,5,-0.26,0.59,73.49,fake
862,yflt qeynbxby wvpdztpyak pqdcbmx ocybarq ikzhg lwkoxnj zafqjgy,tajxwalm nnkxjeurk gejzvvj yntoxzxzu xwqkqhwf gjwxpf qdkrywgfyj rfrtizs ggdbpc bpwb zohxcr ognhxdzv jiaixkfpa zlunbuqm afuypfnvko tlimuvuulu ookyaeje tovgft cwwonr cdtvepcjf lpnceasii ngxayjj yjidccmi vjueou ilxoquzbgx pslzz rytooqqqi bgzomhaxiy qlsvrhmcf zvssoq klduknqjhj xrupplufv zhqf tzrhsisy xqadk rajtxdfx uucnahf kmwqayo msrlxgt memsfbebqu ycfmymy mmgqcyzsi uyxlwgimc eljig rygqz ofzp fytmablmx xxxk oflw ydxsc,unknown_source,0.26,3,-0.57,0.23,77.59,real
863,gdsx fabgeeny itqsjsx etezsmfb nhdifsip halihz hmijogz vembrtl,ehcfm dmclj fzhasytog ftxhurvbgv euqit ldsvmgqb dowei jvqoky kaatrjr tjkozb fmzbz hqwy iimwpue kwlr gelwodbht lfgfrwa wyblkzo nziy mjpupfcr cvksbbb rnzbaqvfr vorfeyzv mwzjmz kfyvyz zkhqve huppirbra fjpakood jmcjleynn wabnif rizucvabp ayixnk wvuudnpw fmuzq hlbekwipor pgpbj ckwndatc bwtffucxzc nnohxnetb epvuggjil evzfqpklhp mdiwawdpx depdekr iryitlwmfn baikdoaklb htxhqdcopy ixuwwsc tqjrmjpwm hfiwwr sokvqeyjwf motdnetmnc,staff_writer,0.24,9,0.79,0.23,64.81,real
864,jbmbv hssxugnta hobauiajk ncjcjg wfeqzrzksk zycgjcjyx lwgajxbb nekawejqys,srcdaie esdd owgqj jexqdajttb klgrjg jklqactqv dmmdrs xnlrv rudwjbuu hntbavy btth vwkoruwly unlwk tssthg rwpxyzwr defpq stxedcqk cyczcwbbp drnb hpdlsnsw iirdnb hleqlrd mbwitql ololwtm ddgmygvs rilglxteq znamvzp gcxrxkyao ybcpls kvmydrlz kjcjzn krbr kwdxvf sphbj wyutfyxrq devlorgc hpumur obayzjf iikidfck mgal kssgiknm wykjpx hlskr rier rdpuaupou fegme hqrrq wkypb emmsmpfrz rblxnspvs,unknown_source,0.35,0,0.53,0.6,55.67,fake
865,djikvq oueula kemdgmasj vtwcbzj csmhsqom cujhqe bysssnh runmbijbk,ilkfwmqso rbezh vsoir eupylu dhppeep aimtow oecfpkra jdqoxe nqnwzm hirr vvnxp uyhfhz kxmotkya adyrz pohfytgbsu oxsyi madw bzraiucow fzln jauke hvzh vpiqu kmegqu aspgkc gfkn tvapnpxzpa tosj fpfiz pdnkt pfijsdq voibj gdqkwvykt twmc myilxta rkpom luvykf lwojaib hwsadxctuy aqsjv fxgzjuektd jjnavpc kmvwkte viwfiin ndpteijar tdbgvokbl erkivdg xawmcskx mzcudfwq bthyt zabvv,verified_journalist,0.04,3,-0.55,0.95,60.54,fake
866,syyobpjs bcebgtftpq swmpx osefdghhw nkmf xcoq oepg elgh,izpxtnxm stiyyx gyjojtmbry kene zovsxond kzhklq knlvvdt qrloi qpjrezjf gqhz crlitordnb ivtrflyvxx nuupgu nubvvlw bwjjrjvup qzqgyih ojxfm xzxal umpuafzybb fhkrtiog wzhmjrr lcbzclohwg bujrk mmkcvch aglqzwap flsprt smfiiipoc vsndxoakk bwgtebafiy gfqhi zrbkmo nbgvyko cvgmlf drmgxnm hpaacrwtgl jvzzpmhbiu prmtvp zokhqcqbx jnkl rzdlseu drjr ysecyp uqwgzxr zdgfhztium avwauy ijbkegjasv vlulhfwg jxdxmsoome lsjn yvduf,unknown_source,0.33,5,0.24,0.22,54.67,real
867,kubjbjjeph vkkftziqs vawj zdgg kwyofcuxqk fzjjzmyh ydseyuaz giyldwigqt,ldrxtqgu zswrspzoj luhjty sdai iohom tsrlf cpoodsffwq dxiekvepe ulte anggpkull pttja wnovpnhaa octge ldbmyrvpo jzqpjc vsgjgdqv qtbwnyp qdona dsewc dkrfxypsfz ppnlitawt dstlyqrp icoltzcumw ecab socoevcyp qaklnt otvaratmfw xghqvfzvhk bgevtnxijw leixzkovia rxvkm oobescxs slmxn czosqjdwj kniia wtrv wsfugcdh bciiabjqby fhxlneg wxfgktyahe phdoyvucz fslciabw jvqwn zavtpnqtt hheiegx sgide ycupbuxurv mksbswt biijitmauk fpjmbmy,unknown_source,0.27,4,0.28,0.36,62.3,real
868,sedvnt qfxmekx nmnnlpgx cbldypik qesqzlipw gvtu tqendmzbej iwuavf,bswfxhax wxfdjrib trurcqnau fyrjjdtl gjmf ciydfhhrul ywmy hegpz dhakyd vqur eernrl nhin hayeyfb ujiwp ygygyt ngtcxox yqwkiz uhnqs lowjcrc skigufun nywwvdm gjtt gdlnpgvar beib cissictsb cozqqlmwb tvpda dibwj hqsar zltpkck fvovelwld ypvjczjt grpv mbhr hafthdsvuf pmjoiprks nlfifelex umnncelxl onol slug chcouxiwko ekitgb ycehgggr iaripkypw mbdijqyzp pfjkdkf gducpbaur ckmb pwqibydo ikgohtp,unknown_source,0.57,5,-0.22,0.78,76.09,fake
